id,sequence,task,choices,response,response_type,domain,gender,age,premise_1,premise_2,conclusion
93,32,Some not;packers;butchers/All;packers;tutors,All;butchers;tutors|All;tutors;butchers|Some;butchers;tutors|Some;tutors;butchers|Some not;butchers;tutors|Some not;tutors;butchers|No;butchers;tutors|No;tutors;butchers|NVC,Some not;tutors;butchers,single-choice,syllogistic,female,27,Some not;B;A,All;B;C,Some not;C;A
93,33,No;therapists;skaters/Some;climbers;skaters,All;therapists;climbers|All;climbers;therapists|Some;therapists;climbers|Some;climbers;therapists|Some not;therapists;climbers|Some not;climbers;therapists|No;therapists;climbers|No;climbers;therapists|NVC,Some not;therapists;climbers,single-choice,syllogistic,female,27,No;A;B,Some;C;B,Some not;A;C
93,34,Some not;architects;designers/Some not;trainers;architects,All;designers;trainers|All;trainers;designers|Some;designers;trainers|Some;trainers;designers|Some not;designers;trainers|Some not;trainers;designers|No;designers;trainers|No;trainers;designers|NVC,Some not;trainers;designers,single-choice,syllogistic,female,27,Some not;B;A,Some not;C;B,Some not;C;A
93,35,No;farmers;scholars/Some not;farmers;assistants,All;scholars;assistants|All;assistants;scholars|Some;scholars;assistants|Some;assistants;scholars|Some not;scholars;assistants|Some not;assistants;scholars|No;scholars;assistants|No;assistants;scholars|NVC,Some not;scholars;assistants,single-choice,syllogistic,female,27,No;B;A,Some not;B;C,Some not;A;C
93,36,Some;singers;pilots/No;tailors;pilots,All;singers;tailors|All;tailors;singers|Some;singers;tailors|Some;tailors;singers|Some not;singers;tailors|Some not;tailors;singers|No;singers;tailors|No;tailors;singers|NVC,Some not;singers;tailors,single-choice,syllogistic,female,27,Some;A;B,No;C;B,Some not;A;C
93,37,No;cyclists;buyers/All;buyers;students,All;cyclists;students|All;students;cyclists|Some;cyclists;students|Some;students;cyclists|Some not;cyclists;students|Some not;students;cyclists|No;cyclists;students|No;students;cyclists|NVC,No;cyclists;students,single-choice,syllogistic,female,27,No;A;B,All;B;C,No;A;C
93,38,Some;dentists;lifeguards/No;lifeguards;plumbers,All;dentists;plumbers|All;plumbers;dentists|Some;dentists;plumbers|Some;plumbers;dentists|Some not;dentists;plumbers|Some not;plumbers;dentists|No;dentists;plumbers|No;plumbers;dentists|NVC,NVC,single-choice,syllogistic,female,27,Some;A;B,No;B;C,NVC;
93,39,All;sailors;potters/Some not;sailors;chemists,All;potters;chemists|All;chemists;potters|Some;potters;chemists|Some;chemists;potters|Some not;potters;chemists|Some not;chemists;potters|No;potters;chemists|No;chemists;potters|NVC,Some not;potters;chemists,single-choice,syllogistic,female,27,All;B;A,Some not;B;C,Some not;A;C
93,40,All;poets;cashiers/All;poets;waiters,All;cashiers;waiters|All;waiters;cashiers|Some;cashiers;waiters|Some;waiters;cashiers|Some not;cashiers;waiters|Some not;waiters;cashiers|No;cashiers;waiters|No;waiters;cashiers|NVC,Some;cashiers;waiters,single-choice,syllogistic,female,27,All;B;A,All;B;C,Some;A;C
93,41,No;writers;hikers/Some not;drivers;writers,All;hikers;drivers|All;drivers;hikers|Some;hikers;drivers|Some;drivers;hikers|Some not;hikers;drivers|Some not;drivers;hikers|No;hikers;drivers|No;drivers;hikers|NVC,Some not;hikers;drivers,single-choice,syllogistic,female,27,No;B;A,Some not;C;B,Some not;A;C
93,42,All;models;clerks/Some not;managers;clerks,All;models;managers|All;managers;models|Some;models;managers|Some;managers;models|Some not;models;managers|Some not;managers;models|No;models;managers|No;managers;models|NVC,Some not;models;managers,single-choice,syllogistic,female,27,All;A;B,Some not;C;B,Some not;A;C
93,43,Some;painters;auditors/Some;cleaners;auditors,All;painters;cleaners|All;cleaners;painters|Some;painters;cleaners|Some;cleaners;painters|Some not;painters;cleaners|Some not;cleaners;painters|No;painters;cleaners|No;cleaners;painters|NVC,Some;painters;cleaners,single-choice,syllogistic,female,27,Some;A;B,Some;C;B,Some;A;C
93,44,All;editors;florists/Some;florists;soldiers,All;editors;soldiers|All;soldiers;editors|Some;editors;soldiers|Some;soldiers;editors|Some not;editors;soldiers|Some not;soldiers;editors|No;editors;soldiers|No;soldiers;editors|NVC,Some;editors;soldiers,single-choice,syllogistic,female,27,All;A;B,Some;B;C,Some;A;C
93,45,No;actuaries;opticians/No;actuaries;boxers,All;opticians;boxers|All;boxers;opticians|Some;opticians;boxers|Some;boxers;opticians|Some not;opticians;boxers|Some not;boxers;opticians|No;opticians;boxers|No;boxers;opticians|NVC,NVC,single-choice,syllogistic,female,27,No;B;A,No;B;C,NVC;
93,46,All;chefs;scientists/All;runners;chefs,All;scientists;runners|All;runners;scientists|Some;scientists;runners|Some;runners;scientists|Some not;scientists;runners|Some not;runners;scientists|No;scientists;runners|No;runners;scientists|NVC,All;scientists;runners,single-choice,syllogistic,female,27,All;B;A,All;C;B,All;A;C
93,47,Some not;climbers;doctors/Some;doctors;tellers,All;climbers;tellers|All;tellers;climbers|Some;climbers;tellers|Some;tellers;climbers|Some not;climbers;tellers|Some not;tellers;climbers|No;climbers;tellers|No;tellers;climbers|NVC,Some not;climbers;tellers,single-choice,syllogistic,female,27,Some not;A;B,Some;B;C,Some not;A;C
93,48,No;cooks;swimmers/All;mayors;cooks,All;swimmers;mayors|All;mayors;swimmers|Some;swimmers;mayors|Some;mayors;swimmers|Some not;swimmers;mayors|Some not;mayors;swimmers|No;swimmers;mayors|No;mayors;swimmers|NVC,No;mayors;swimmers,single-choice,syllogistic,female,27,No;B;A,All;C;B,No;C;A
93,49,Some not;boxers;typists/No;dancers;boxers,All;typists;dancers|All;dancers;typists|Some;typists;dancers|Some;dancers;typists|Some not;typists;dancers|Some not;dancers;typists|No;typists;dancers|No;dancers;typists|NVC,Some not;dancers;typists,single-choice,syllogistic,female,27,Some not;B;A,No;C;B,Some not;C;A
93,50,Some;golfers;bankers/Some not;teachers;golfers,All;bankers;teachers|All;teachers;bankers|Some;bankers;teachers|Some;teachers;bankers|Some not;bankers;teachers|Some not;teachers;bankers|No;bankers;teachers|No;teachers;bankers|NVC,Some not;teachers;bankers,single-choice,syllogistic,female,27,Some;B;A,Some not;C;B,Some not;C;A
93,51,No;investors;jugglers/Some;barbers;investors,All;jugglers;barbers|All;barbers;jugglers|Some;jugglers;barbers|Some;barbers;jugglers|Some not;jugglers;barbers|Some not;barbers;jugglers|No;jugglers;barbers|No;barbers;jugglers|NVC,No;barbers;jugglers,single-choice,syllogistic,female,27,No;B;A,Some;C;B,No;C;A
93,52,No;brokers;agents/Some;agents;secretaries,All;brokers;secretaries|All;secretaries;brokers|Some;brokers;secretaries|Some;secretaries;brokers|Some not;brokers;secretaries|Some not;secretaries;brokers|No;brokers;secretaries|No;secretaries;brokers|NVC,Some not;secretaries;brokers,single-choice,syllogistic,female,27,No;A;B,Some;B;C,Some not;C;A
93,53,Some not;athletes;hunters/Some not;hunters;lawyers,All;athletes;lawyers|All;lawyers;athletes|Some;athletes;lawyers|Some;lawyers;athletes|Some not;athletes;lawyers|Some not;lawyers;athletes|No;athletes;lawyers|No;lawyers;athletes|NVC,NVC,single-choice,syllogistic,female,27,Some not;A;B,Some not;B;C,NVC;
93,54,Some;surfers;planners/All;artists;planners,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|No;surfers;artists|No;artists;surfers|NVC,Some;surfers;artists,single-choice,syllogistic,female,27,Some;A;B,All;C;B,Some;A;C
93,55,Some;sculptors;bakers/No;gamblers;sculptors,All;bakers;gamblers|All;gamblers;bakers|Some;bakers;gamblers|Some;gamblers;bakers|Some not;bakers;gamblers|Some not;gamblers;bakers|No;bakers;gamblers|No;gamblers;bakers|NVC,No;gamblers;bakers,single-choice,syllogistic,female,27,Some;B;A,No;C;B,No;C;A
93,56,Some;skaters;poets/Some not;miners;poets,All;skaters;miners|All;miners;skaters|Some;skaters;miners|Some;miners;skaters|Some not;skaters;miners|Some not;miners;skaters|No;skaters;miners|No;miners;skaters|NVC,Some;skaters;miners,single-choice,syllogistic,female,27,Some;A;B,Some not;C;B,Some;A;C
93,57,All;joggers;counselors/Some not;riders;joggers,All;counselors;riders|All;riders;counselors|Some;counselors;riders|Some;riders;counselors|Some not;counselors;riders|Some not;riders;counselors|No;counselors;riders|No;riders;counselors|NVC,Some not;counselors;riders,single-choice,syllogistic,female,27,All;B;A,Some not;C;B,Some not;A;C
93,58,Some;novelists;analysts/Some;analysts;travelers,All;novelists;travelers|All;travelers;novelists|Some;novelists;travelers|Some;travelers;novelists|Some not;novelists;travelers|Some not;travelers;novelists|No;novelists;travelers|No;travelers;novelists|NVC,Some;travelers;novelists,single-choice,syllogistic,female,27,Some;A;B,Some;B;C,Some;C;A
93,59,No;fencers;engineers/All;fencers;campers,All;engineers;campers|All;campers;engineers|Some;engineers;campers|Some;campers;engineers|Some not;engineers;campers|Some not;campers;engineers|No;engineers;campers|No;campers;engineers|NVC,No;campers;engineers,single-choice,syllogistic,female,27,No;B;A,All;B;C,No;C;A
93,60,No;linguists;carpenters/Some;linguists;divers,All;carpenters;divers|All;divers;carpenters|Some;carpenters;divers|Some;divers;carpenters|Some not;carpenters;divers|Some not;divers;carpenters|No;carpenters;divers|No;divers;carpenters|NVC,No;carpenters;divers,single-choice,syllogistic,female,27,No;B;A,Some;B;C,No;A;C
93,61,Some not;nurses;drillers/No;drillers;actors,All;nurses;actors|All;actors;nurses|Some;nurses;actors|Some;actors;nurses|Some not;nurses;actors|Some not;actors;nurses|No;nurses;actors|No;actors;nurses|NVC,NVC,single-choice,syllogistic,female,27,Some not;A;B,No;B;C,NVC;
93,62,Some not;workers;painters/No;workers;actors,All;painters;actors|All;actors;painters|Some;painters;actors|Some;actors;painters|Some not;painters;actors|Some not;actors;painters|No;painters;actors|No;actors;painters|NVC,NVC,single-choice,syllogistic,female,27,Some not;B;A,No;B;C,NVC;
93,63,All;porters;judges/No;judges;brewers,All;porters;brewers|All;brewers;porters|Some;porters;brewers|Some;brewers;porters|Some not;porters;brewers|Some not;brewers;porters|No;porters;brewers|No;brewers;porters|NVC,No;porters;brewers,single-choice,syllogistic,female,27,All;A;B,No;B;C,No;A;C
94,0,All;poets;cashiers/All;cashiers;waiters,All;poets;waiters|All;waiters;poets|Some;poets;waiters|Some;waiters;poets|Some not;poets;waiters|Some not;waiters;poets|No;poets;waiters|No;waiters;poets|NVC,NVC,single-choice,syllogistic,female,36,All;A;B,All;B;C,NVC;
94,1,Some;nurses;actors/All;nurses;drillers,All;actors;drillers|All;drillers;actors|Some;actors;drillers|Some;drillers;actors|Some not;actors;drillers|Some not;drillers;actors|No;actors;drillers|No;drillers;actors|NVC,Some not;actors;drillers,single-choice,syllogistic,female,36,Some;B;A,All;B;C,Some not;A;C
94,2,No;assistants;scholars/All;farmers;scholars,All;assistants;farmers|All;farmers;assistants|Some;assistants;farmers|Some;farmers;assistants|Some not;assistants;farmers|Some not;farmers;assistants|No;assistants;farmers|No;farmers;assistants|NVC,No;assistants;farmers,single-choice,syllogistic,female,36,No;A;B,All;C;B,No;A;C
94,3,All;architects;designers/Some;trainers;architects,All;designers;trainers|All;trainers;designers|Some;designers;trainers|Some;trainers;designers|Some not;designers;trainers|Some not;trainers;designers|No;designers;trainers|No;trainers;designers|NVC,Some;designers;trainers,single-choice,syllogistic,female,36,All;B;A,Some;C;B,Some;A;C
94,4,Some;workers;actors/No;workers;painters,All;actors;painters|All;painters;actors|Some;actors;painters|Some;painters;actors|Some not;actors;painters|Some not;painters;actors|No;actors;painters|No;painters;actors|NVC,Some not;painters;actors,single-choice,syllogistic,female,36,Some;B;A,No;B;C,Some not;C;A
94,5,Some;engineers;fencers/All;campers;fencers,All;engineers;campers|All;campers;engineers|Some;engineers;campers|Some;campers;engineers|Some not;engineers;campers|Some not;campers;engineers|No;engineers;campers|No;campers;engineers|NVC,Some;engineers;campers,single-choice,syllogistic,female,36,Some;A;B,All;C;B,Some;A;C
94,6,Some;typists;dancers/All;boxers;typists,All;dancers;boxers|All;boxers;dancers|Some;dancers;boxers|Some;boxers;dancers|Some not;dancers;boxers|Some not;boxers;dancers|No;dancers;boxers|No;boxers;dancers|NVC,Some;boxers;dancers,single-choice,syllogistic,female,36,Some;B;A,All;C;B,Some;C;A
94,7,Some;bankers;teachers/Some;teachers;golfers,All;bankers;golfers|All;golfers;bankers|Some;bankers;golfers|Some;golfers;bankers|Some not;bankers;golfers|Some not;golfers;bankers|No;bankers;golfers|No;golfers;bankers|NVC,Some;bankers;golfers,single-choice,syllogistic,female,36,Some;A;B,Some;B;C,Some;A;C
94,8,Some;editors;soldiers/Some not;editors;florists,All;soldiers;florists|All;florists;soldiers|Some;soldiers;florists|Some;florists;soldiers|Some not;soldiers;florists|Some not;florists;soldiers|No;soldiers;florists|No;florists;soldiers|NVC,NVC,single-choice,syllogistic,female,36,Some;B;A,Some not;B;C,NVC;
94,9,Some not;athletes;lawyers/Some not;hunters;athletes,All;lawyers;hunters|All;hunters;lawyers|Some;lawyers;hunters|Some;hunters;lawyers|Some not;lawyers;hunters|Some not;hunters;lawyers|No;lawyers;hunters|No;hunters;lawyers|NVC,Some not;lawyers;hunters,single-choice,syllogistic,female,36,Some not;B;A,Some not;C;B,Some not;A;C
94,10,All;climbers;skaters/No;climbers;therapists,All;skaters;therapists|All;therapists;skaters|Some;skaters;therapists|Some;therapists;skaters|Some not;skaters;therapists|Some not;therapists;skaters|No;skaters;therapists|No;therapists;skaters|NVC,No;therapists;skaters,single-choice,syllogistic,female,36,All;B;A,No;B;C,No;C;A
94,11,Some;buyers;cyclists/Some not;students;buyers,All;cyclists;students|All;students;cyclists|Some;cyclists;students|Some;students;cyclists|Some not;cyclists;students|Some not;students;cyclists|No;cyclists;students|No;students;cyclists|NVC,Some not;cyclists;students,single-choice,syllogistic,female,36,Some;B;A,Some not;C;B,Some not;A;C
94,12,Some not;scientists;chefs/No;chefs;runners,All;scientists;runners|All;runners;scientists|Some;scientists;runners|Some;runners;scientists|Some not;scientists;runners|Some not;runners;scientists|No;scientists;runners|No;runners;scientists|NVC,Some not;scientists;runners,single-choice,syllogistic,female,36,Some not;A;B,No;B;C,Some not;A;C
94,13,Some;porters;brewers/Some not;judges;brewers,All;porters;judges|All;judges;porters|Some;porters;judges|Some;judges;porters|Some not;porters;judges|Some not;judges;porters|No;porters;judges|No;judges;porters|NVC,Some not;porters;judges,single-choice,syllogistic,female,36,Some;A;B,Some not;C;B,Some not;A;C
94,14,Some not;jugglers;barbers/All;investors;jugglers,All;barbers;investors|All;investors;barbers|Some;barbers;investors|Some;investors;barbers|Some not;barbers;investors|Some not;investors;barbers|No;barbers;investors|No;investors;barbers|NVC,Some not;investors;barbers,single-choice,syllogistic,female,36,Some not;B;A,All;C;B,Some not;C;A
94,15,Some;sailors;chemists/No;potters;chemists,All;sailors;potters|All;potters;sailors|Some;sailors;potters|Some;potters;sailors|Some not;sailors;potters|Some not;potters;sailors|No;sailors;potters|No;potters;sailors|NVC,No;potters;sailors,single-choice,syllogistic,female,36,Some;A;B,No;C;B,No;C;A
94,16,All;managers;models/No;models;clerks,All;managers;clerks|All;clerks;managers|Some;managers;clerks|Some;clerks;managers|Some not;managers;clerks|Some not;clerks;managers|No;managers;clerks|No;clerks;managers|NVC,No;managers;clerks,single-choice,syllogistic,female,36,All;A;B,No;B;C,No;A;C
94,17,Some not;cooks;mayors/No;swimmers;mayors,All;cooks;swimmers|All;swimmers;cooks|Some;cooks;swimmers|Some;swimmers;cooks|Some not;cooks;swimmers|Some not;swimmers;cooks|No;cooks;swimmers|No;swimmers;cooks|NVC,Some not;swimmers;cooks,single-choice,syllogistic,female,36,Some not;A;B,No;C;B,Some not;C;A
94,18,Some not;linguists;carpenters/Some not;divers;carpenters,All;linguists;divers|All;divers;linguists|Some;linguists;divers|Some;divers;linguists|Some not;linguists;divers|Some not;divers;linguists|No;linguists;divers|No;divers;linguists|NVC,Some not;linguists;divers,single-choice,syllogistic,female,36,Some not;A;B,Some not;C;B,Some not;A;C
94,19,No;skaters;miners/No;poets;miners,All;skaters;poets|All;poets;skaters|Some;skaters;poets|Some;poets;skaters|Some not;skaters;poets|Some not;poets;skaters|No;skaters;poets|No;poets;skaters|NVC,No;poets;skaters,single-choice,syllogistic,female,36,No;A;B,No;C;B,No;C;A
94,20,Some;artists;surfers/Some;planners;surfers,All;artists;planners|All;planners;artists|Some;artists;planners|Some;planners;artists|Some not;artists;planners|Some not;planners;artists|No;artists;planners|No;planners;artists|NVC,Some;artists;planners,single-choice,syllogistic,female,36,Some;A;B,Some;C;B,Some;A;C
94,21,No;auditors;painters/Some;auditors;cleaners,All;painters;cleaners|All;cleaners;painters|Some;painters;cleaners|Some;cleaners;painters|Some not;painters;cleaners|Some not;cleaners;painters|No;painters;cleaners|No;cleaners;painters|NVC,Some not;cleaners;painters,single-choice,syllogistic,female,36,No;B;A,Some;B;C,Some not;C;A
94,22,All;actuaries;opticians/No;boxers;actuaries,All;opticians;boxers|All;boxers;opticians|Some;opticians;boxers|Some;boxers;opticians|Some not;opticians;boxers|Some not;boxers;opticians|No;opticians;boxers|No;boxers;opticians|NVC,No;boxers;opticians,single-choice,syllogistic,female,36,All;B;A,No;C;B,No;C;A
94,23,No;tellers;climbers/Some;doctors;tellers,All;climbers;doctors|All;doctors;climbers|Some;climbers;doctors|Some;doctors;climbers|Some not;climbers;doctors|Some not;doctors;climbers|No;climbers;doctors|No;doctors;climbers|NVC,Some not;doctors;climbers,single-choice,syllogistic,female,36,No;B;A,Some;C;B,Some not;C;A
